"ID příspěvku","ID stránky","Název stránky",Název,Popis,"Délka (v sekundách)","Čas zveřejnění","Typ titulků","Přímý odkaz","Je crosspost","Je sdílený","Typ příspěvku",Jazyky,"Vlastní štítky","Stav financovaného obsahu","Komentář s daty",Datum,Zhlédnutí,Dosah,IMPRESSION:UNIQUE_USERS,"Reakce, komentáře a sdílení",Reakce,Komentáře,Sdílení,"Celkem kliknutí","Jiná kliknutí","Spotřeba cílení na shodující se okruh uživatelů (Photo Click)","Kliknutí na odkaz","Negativní ohlasy od uživatelů: Skrýt vše","Zhlédnutí s","Průměrné zhlédnutí s","Odhadované výdělky (USD)","CPM reklamy v (USD)","Zobrazení reklamy"
1429004462356566,100057410770738,"Prague International Chess Festival","✨ The sister story continues. After Kaja, we wouldn’t be complete without her younger sister, Lila Rzadkowska 🇵🇱

Her highlights include bronze at the World Youth Championship (U8), bronze at the European Youth Championships (U8 & U10), and gold at the European Team Championship (U12). Two sisters, two paths, one shared passion. We cannot wait for your dynamic performances! Welcome! 👋

🇨🇿 ✨ Sesterský příběh pokračuje. Po Kaje bychom nebyli kompletní bez její mladší sestry, Lily Rzadkowské 🇵🇱

Mezi její největší úspěchy patří bronz z Mistrovství světa mládeže (U8), bronz z Mistrovství Evropy mládeže (U8 a U10) a zlato z Mistrovství Evropy družstev (U12). Dvě sestry, dvě cesty, jedna společná vášeň. Nemůžeme se dočkat vašich dynamických výkonů! 👋 Chess Sisters Kaja&Lila",,0,"02/18/2026 23:44",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02BmsAq9V1ENshWTmtjBHyq2uLqq6atjQvDfoXsVPkqB9mErYoa5MvP6ABwvPFcX7l,0,0,Fotky,,,,,Dlouhodobě,5870,2504,,234,201,25,8,158,138,20,,,,,,,
1428703502386662,100057410770738,"Prague International Chess Festival","🔥 One half of a powerful chess sister duo steps into the spotlight. Cześć, Kaja Rzadkowska! 🇵🇱

Known to many fans, Kaja is much more than a familiar face. Born in 2012, the WCM from Poland has reached a peak rating of 2002 and already boasts an impressive international résumé. Her highlights include bronze at the World Youth Rapid & Blitz Championships (U10), silver at the World Championship in chess solving (U12), and a victory at our very own Prague Open (B). A proven competitor with creativity on and off the board! 🫡 Chess Sisters Kaja&Lila 

🇨🇿 🔥 Polovina silného šachového sesterského dua vstupuje do světla reflektorů. Cześć, Kaja Rzadkowska! 🇵🇱

Kaja je ale mnohem víc než jen jméno ze sociálních sítí. Narozena v roce 2012, WCM z Polska dosáhla maximálního ratingu 2002 a může se pochlubit působivými mezinárodními úspěchy. Mezi ty největší patří bronz z MS mládeže v rapidu a bleskovém šachu (U10), stříbro z MS v řešení šachových úloh (U12) a vítězství na našem domácím turnaji Prague Open (B). Prověřená bojovnice s kreativitou na šachovnici i mimo ni. 🫡",,0,"02/18/2026 14:46",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid061abeT1kXRqR1jPBqnBy62eyAjKhL9kAj4tvK3Kb5oXr9ZZ69zjb9BAHMM4dPrZel,0,0,Fotky,,,,,Dlouhodobě,5624,2421,,195,164,24,7,189,162,27,,,,,,,
1427713782485634,100057410770738,"Prague International Chess Festival","📣📣 A unique opportunity to meet world champions 📣📣

📍 When: 24 February at 11:00 AM
📍 Where: Hotel Don Giovanni

At the autograph session, reigning World Champion Dommaraju Gukesh will meet fans, and Czech world champion Ondřej Perušič will also be in attendance.

Come and get an autograph, take a photo together, and create a unique memory of the Prague Chess Festival. Signature cards will also be available for visitors.

What better way to get in the mood for the biggest chess tournament in Central Europe than by meeting world champions in person?

We look forward to seeing you not only at the autograph session, but throughout the entire festival! ♟️

📣📣 Jedinečná příležitost potkat mistry světa  📣📣

📍 Kdy: 24.02. v 11:00
📍 Kde: Hotel Don Giovanni 

Na autogramiádě se s fanoušky potká úřadující světový šampion Dommaraju Gukesh a chybět nebude ani český mistr světa Ondřej Perušič.

Přijďte si pro podpis, společnou fotografii a jedinečnou vzpomínku na Pražský šachový festival. Pro návštěvníky budou připraveny také podpisové karty. 
Jak jinak se naladit na největší šachový turnaj ve střední Evropě, než setkáním s mistry světa. 

Těšíme se na Vás nejen na autogramiádě, ale i v průběhu celého festivalu! ♟️",,0,"02/17/2026 10:02",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02J4CJYTWn2wJ9DvPNpqu8zEzrQMu3ZbJzcy79npda8fmtpZ3wARCRCVcfpMPBWnj3l,0,0,Fotky,,,,,Dlouhodobě,1363,563,,22,20,0,2,23,12,11,,,,,,,
1427516265838719,100057410770738,"Prague International Chess Festival","PICF2026 - ♟️ Tisíc srdcí. Různé cesty. Jedna vášeň.","♟️ Tisíc srdcí. Různé cesty. Jedna vášeň. Šachy spojují.

Hráči, fanoušci, velmistři i ti, kteří přicházejí poprvé. Každý píše jiný příběh na šachovnici.
🎯 Přijďte zažít atmosféru @[100057410770738:2048:Prague International Chess Festival] 
📅 od 24. 2.
📍 @[100065547697391:2048:Don Giovanni Hotel Prague] 

🇬🇧 ♟️ A thousand hearts. Different paths. One passion. Chess connects.

Players, fans, grandmasters, and those who are coming for the very first time. Everyone writes a different story on the chessboard.
🎯 Come and experience the atmosphere of the Prague International Chess Festival
📅 from February 24
📍 Don Giovanni Hotel Prague",25,"02/17/2026 05:13",N/A,https://www.facebook.com/reel/904992928581845/,0,0,Videa,,,,,Dlouhodobě,1155,825,,12,12,0,0,9,9,,,,4607.3,4.814,0,0,0
1427370589186620,100057410770738,"Prague International Chess Festival","Just one week left! Who will rule Prague this year? ♟️ Drop your pick in the comments 👇

🇨🇿 Už jen týden do startu Prague International Chess Festival! Kdo bude letos v Praze dominovat? ♟️ Napište nám do komentářů svého favorita 👇",,0,"02/17/2026 01:26",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0KpXX8pEsBtn5Msqxb2kWnoGGf6DKg3MqkCKEDtbHrXM989iywWAb3YXHPYRCJMeMl,0,0,Fotky,,,,,Dlouhodobě,1622,847,,14,10,2,2,26,20,6,,,,,,,
1426815615908784,100057410770738,"Prague International Chess Festival","One of Latvia’s biggest talents of her generation. It’s time for Alona Tolmaceva! 🇱🇻♟️

Alona enters the competition with outstanding achievements, including European Youth Champion 2025 (G12, Budva) and an incredible six-time Latvian Girls’ Champion in her age category. Conquering the chessboard since the age of four, she is ready to make her mark on the FUTURES stage. Let’s give Alona a warm welcome! 👏

🇨🇿 Jedna z největších lotyšských nadějí své generace. Je čas na Alonu Tolmacevu! 🇱🇻♟️

Alona vstupuje do turnaje s mimořádnými úspěchy. Je vítězkou Mistrovství Evropy mládeže 2025 (G12, Budva) a neuvěřitelnou šestinásobnou mistryní Lotyšska dívek ve své věkové kategorii. Šachy dobývá už od čtyř let a je připravena zanechat výraznou stopu na scéně FUTURES. Pořádně Alonu přivítejme! 👏",,0,"02/16/2026 08:26",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid026TF58rUdFwUBd3jVf6CVzV24qCYZpUHWVQZ81HRp4mdj8WrCDnVndxXHwQe1BF1Vl,0,0,Fotky,,,,,Dlouhodobě,3498,1601,,106,102,0,4,77,58,9,10,,,,,,
1426065989317080,100057410770738,"Prague International Chess Festival","Meet Christina Jordan 🇨🇭♟️ Born in 2012, Christina represents Switzerland and is already one of the most successful young players of her generation. She is a Swiss Champion in U10, U12 and U14, and in 2025 claimed the German U14 title. Christina surely brings international experience and winning mentality to the FUTURES lineup. Can't wait to see her in action! 👏

🇨🇿 Seznamte se s Christinou Jordan 🇨🇭♟️Christina (*2012) reprezentuje Švýcarsko a už teď patří mezi nejúspěšnější hráčky své generace. Je mistryní Švýcarska v kategoriích U10, U12 a U14 a v roce 2025 získala titul mistryně Německa U14. Do kategorie FUTURES přináší cenné mezinárodní zkušenosti i vítěznou mentalitu. Už se nemůžeme dočkat, až ji uvidíme v akci! 👏",,0,"02/15/2026 11:54",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02PHuhZK57fos8UiYQ9JJUD8QmGodcJw8y337ftNqMGWeGVN6DiDFfMz4wPuJJUqbVl,0,0,Fotky,,,,,Dlouhodobě,1980,1056,,19,18,0,1,27,23,4,,1,,,,,
1425623342694678,100057410770738,"Prague International Chess Festival","👀 Another FUTURES talent joins the lineup! Born in 2011, Zuzana Stará has been playing since the age of seven and regularly succeeds even in boys’ categories. Famously, she took 2nd place at the Czech Championship (boys) in 2025.

She’s no stranger to the Prague International Chess Festival either. Zuzana has played in the capital before and was runner-up of the Futures category last year. Let's make it to the top this time! 🔥

🇨🇿 👀 A máme tu další talent kategorie FUTURES! Zuzana Stará (*2011) hraje šachy od sedmi let a pravidelně se prosazuje i v chlapeckých kategoriích. Výrazným úspěchem je 2. místo na MČR chlapců v roce 2025.

Ani Pražský šachový festival pro ni není novinkou. V Praze už startovala a vloni v kategorii FUTURES obsadila 2. místo. Tak letos už až na vrchol! 🔥",,0,"02/15/2026 01:16",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0kkuUzwx2WmajvHuRL45HcyraZ5ZGBk4ZmLUA1AvHbGp9Zt5NmwRtprxAHJHpguypl,0,0,Fotky,,,,,Dlouhodobě,4845,2892,,84,77,5,2,213,195,18,,,,,,,
1425207976069548,100057410770738,"Prague International Chess Festival","Bongiorno, Clio Alessi 🇮🇹♟️
Our first FUTURES player is here! Born in 2013, Alessi is a world-class young talent. World No. 1 U8, multiple-time Italian champion, and named among the Top 10 most promising female players worldwide by the Women in Chess Foundation! A regular Top 10 finisher at European and World Youth Championships. 

See you in Prague, Clio! 👋

🇨🇿 Bongiorno, Clio Alessi 🇮🇹♟️
Naše první hráčka kategorie FUTURES je tady! Alessi, narozená v roce 2013, patří mezi světovou špičku mladých talentů. Světová jednička U8 a vícenásobná mistryně Itálie byla jmenována mezi 10 nejnadějnějšími šachistkami světa podle Women in Chess Foundation. Pravidelně se umisťuje v TOP 10 na ME a MS mládeže.
Uvidíme se v Praze, Clio! 👋♟",,0,"02/14/2026 14:39",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02qZVcxHWDpWQjEqZQLKRVX5aFoitewM2y22r8HTmSTCsRrJqCYBo6ndQe4zsbciSl,0,0,Fotky,,,,,Dlouhodobě,3509,1436,,128,108,14,6,152,122,18,12,1,,,,,
1424827692774243,100057410770738,"Prague International Chess Festival","Prague International Chess Festival 🇨🇿🤝🇷🇴 Romania Grand Prix

Collaboration built on shared values. Organizing competitions at the highest level, continuously developing the global chess community and promoting chess not only as a sport, but also as a cultural expression.

Thank you for your passion for the sport, mutual inspiration, and commitment to excellence and sportsmanship, and we look forward to meeting you over the chessboard! ♟️

Pražský šachový festival 🇨🇿🤝🇷🇴 Romania Grand Prix

Spolupráce postavená na společných hodnotách. Pořádání soutěží na nejvyšší úrovni, neustálý rozvoj globální šachové komunity a propagace šachu nejen jako sportu, ale i kulturního projevu.

Děkujeme za vášeň pro tento sport, vzájemnou inspiraci, fair play a závazek k tomu dávat šachům všechno. Těšíme se na další setkání u šachovnice! ♟️",,0,"02/14/2026 05:26",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0mwvgw2wbF2TKrP4HcEYhBZi59P2ytxi1sT4swPHafNQPoMJtHJVyR3NosnL5p8Qbl,0,1,Fotky,,,,,Dlouhodobě,1163,374,,6,5,0,1,20,19,1,,,,,,,
1422370936353252,100057410770738,"Prague International Chess Festival","Hans Niemann returns to the Prague International Chess Festival  🤝 

After a strong year on the international circuit, highlighted by a shared third-place finish at the Tata Steel Chess Tournament 2026, Niemann is heading to our capital as part of the Masters category. 

The American grandmaster replaces Thai Dai Van Nguyen, who has withdrawn from the Masters tournament at his personal request. Good luck, Hans! 🤞🇺🇸

🇨🇿 Hans Niemann se vrací na Pražský šachový festival 🤝

Po silném roce na mezinárodním okruhu, korunovaném děleným třetím místem na turnaji Tata Steel Chess 2026, míří Niemann do naší metropole jako účastník kategorie Masters.

Americký velmistr nahrazuje Thai Dai Van Nguyena, který z turnaje Masters odstoupil na vlastní žádost. Hodně štěstí, Hansi!🤞🇺🇸",,0,"02/11/2026 10:10",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0X2mGMVvzhantfoE744UbRbJoHdzpjA1rUw6XVfWLLyKwdKRwiEhr6vYxLnPbbuaLl,0,0,Fotky,,,,,Dlouhodobě,3818,2487,,24,22,2,0,163,147,16,,,,,,,
1421379886452357,100057410770738,"Prague International Chess Festival","We are proud to welcome GM Pia Cramling as the Futures Ambassador of the Prague International Chess Festival 2026.

A former women’s world No. 1, grandmaster since 1992, and 2025 International Chess Hall of Fame inductee, Pia Cramling is a true legend of the game and an inspiration across generations.

Join us for a special afternoon featuring an autograph session and simultaneous exhibition with Pia Cramling, games with Czech representatives, talks, and more. All celebrating the future of women’s chess.
 🌍 Women’s Chess Day – March 2, 2026
📍 Grand Hotel Prague Towers | 🎟️ Free entry

🇨🇿 Hrdě představujeme GM Piu Cramling jako ambasadorku turnaje Futures v rámci Pražského šachového festivalu 2026.

Bývalá světová jednička ženského šachu, velmistryně od roku 1992 a členka Mezinárodní šachové síně slávy (2025) je skutečnou legendou hry a inspirací napříč generacemi.

Zveme vás na výjimečné odpoledne plné skvělého programu! Čekají vás autogramiády a simultánky s Piou Cramling, partie s českými reprezentantkami, diskuse a mnoho dalšího. Vše v rámci oslav budoucnosti ženského šachu.

🌍 Šachový den žen – 2. března 2026
📍 Grand Hotel Prague Towers | 🎟️ Vstup zdarma",,0,"02/10/2026 07:13",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0BgdW362hhkkgRegha9j4Ys5E6LwWrGGswW1kGEWVZUva6rriLYhaPvqk46uZQMRbl,0,0,Fotky,,,,,Dlouhodobě,1945,1083,,43,40,0,3,39,33,6,,,,,,,
1419320499991629,100057410770738,"Prague International Chess Festival","PICF2026 - Thai Dai Van Nguyen mluví o svém vztahu ke královské hře","♟️ „Šachy si vybraly mě.“ Česká šachová jednička Thai Dai Van Nguyen mluví o svém vztahu ke královské hře před letošním @[100057410770738:2048:Prague International Chess Festival]em. Jaká byla vaše cesta k šachovnici? Přijďte se s námi podělit a sledujte další sportovní příběhy od 24. února v @[100065547697391:2048:Don Giovanni Hotel Prague]! 🤝

🇬🇧 ♟️ “Chess chose me.” Czech number one Thai Dai Van Nguyen talks about his relationship with the royal game ahead of this year’s Prague International Chess Festival. What was your path to the chessboard? Come share it with us and follow more sporting stories from February 24 at Don Giovanni Hotel Prague! 🤝",46,"02/07/2026 23:27",N/A,https://www.facebook.com/reel/27044364455151668/,0,0,Videa,,,,,Dlouhodobě,1310,1019,,23,22,0,1,22,22,,,,10860.179,9.846,0,0,0
1418606543396358,100057410770738,"Prague International Chess Festival","🔙 with unfinished business! Jonas Buhl Bjerre, last year’s runner-up of the Challengers, returns after a breakthrough season on the international stage. Since Prague, he has claimed top results in elite tournaments, confirmed his place among Denmark’s very best, and continues his steady climb toward the top. Ready to go one step further? 🔥 🇩🇰

🇨🇿 Je 🔙 a má nevyřízené účty! Jonas Buhl Bjerre, loňský vicemistr turnaje Challengers, se vrací po průlomové sezoně na mezinárodní scéně. Od Prahy sbírá špičkové výsledky na elitních turnajích, potvrdil své místo mezi nejlepšími dánskými hráči a dál míří vzhůru. Udělá tentokrát poslední krok do Masters? 🔥 🇩🇰",,0,"02/07/2026 05:07",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02KkNm7tfGUiTZQiPncnGcEBdBa2cEVRqY3zEvCBBsnsCGayXBr1q8oARr8QLDEeSRl,0,0,Fotky,,,,,Dlouhodobě,937,485,,4,4,0,0,7,6,1,,,,,,,
1417702103486802,100057410770738,"Prague International Chess Festival","Ondřej Perušič a Thai Dai Van Nguyen zvou na PICF 2026","""Šachy jsou krásná hra, stojí to za to!"" Nejlepší světoví šachisté už v únoru v @[100065547697391:2048:Don Giovanni Hotel Prague]. Přijďte se podívat! Zvou vás i Ondřej Perušič a Thai Dai Van Nguyen! 🤝 ♟️

🇬🇧 “Chess is a beautiful game, it’s worth it!” The world’s best chess players are coming this February to the Don Giovanni Hotel Prague. Come and see them live! We're sharing invitation by our own Ondřej Perušič and Thai Dai Van Nguyen! 🤝 ♟️",45,"02/06/2026 05:20",N/A,https://www.facebook.com/reel/660624090443543/,0,0,Videa,,,,,Dlouhodobě,757,572,,17,16,0,1,3,3,,,,4067.56,6.061,0,0,0
1416935896896756,100057410770738,"Prague International Chess Festival","💪 A strong and versatile grandmaster joins the field at Prague! Daniil Yuffa, representing Spain, brings creativity, fighting spirit, and top-level experience to the board. With a peak rating of 2657 and a reputation for uncompromising chess, he’s ready to take on the challenge! Welcome and good luck in the tournament! 👋 🇪🇸

🇨🇿 💪 Silný a všestranný velmistr vstupuje v Praze do hry! Daniil Yuffa, reprezentující Španělsko, přináší do bojů na šachovnici kreativitu, bojovnost a zkušenosti z nejvyšší úrovně. S maximálním ratingem 2657 a pověstí nekompromisního hráče je připraven přijmout každou výzvu! Vítej a hodně štěstí v turnaji! 👋 🇪🇸",,0,"02/05/2026 08:08",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02y7egsqNjyGK6qhTsDMyz1wp5MW3rpjuoweaWXi3iJNni8czfUwNScigLdwsLj7mGl,0,0,Fotky,,,,,Dlouhodobě,1020,642,,8,8,0,0,10,9,1,,,,,,,
1416228036967542,100057410770738,"Prague International Chess Festival","One of Hungary’s top grandmasters is up to the challenge! Benjámin Gledura comes to the Prague International Chess Festival in strong form, following a year of consistent international results and solid performances for the national team. Known for his fighting spirit and deep preparation, he’s ready to make an impact. Welcome back! ♟️🇭🇺

🇨🇿 Jeden z nejlepších maďarských velmistrů je připraven na výzvu! Benjámin Gledura přijíždí na Pražský šachový festival ve skvělé formě po roce plném vyrovnaných mezinárodních výsledků a solidních výkonů v národním týmu. Se svou bojovností a důkladnou přípravou jistě výrazně zasáhne do turnaje v naší Challengers kategorii. Vítej zpátky! ♟️🇭🇺",,0,"02/04/2026 14:15",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid02ezHUckYQZKmv5aJS3FvqWQ9XYdb1evEaN4Et5JnFmQ2MKBKYVnn1trZuyNsJridAl,0,0,Fotky,,,,,Dlouhodobě,869,518,,9,9,0,0,6,6,,,,,,,,
1415625793694433,100057410770738,"Prague International Chess Festival","♟️ The Indian chess academy will be strongly represented at the Prague International Chess Festival!
Surya Sekhar Ganguly, an experienced grandmaster and long-time member of former World Champion Viswanathan Anand’s team, joins the Challengers. 🇮🇳

Renowned for his analytical depth, refined positional understanding, and vast tournament experience, Ganguly is set to be one of the key figures to watch in the competition. 👀

🇨🇿 ♟️ Indická šachová škola bude na Pražském šachovém festivalu výrazně zastoupena! Surya Sekhar Ganguly, zkušený velmistr a dlouholetý člen týmu bývalého mistra světa Višvanáthana Ánanda, se představí v turnaji Challengers. 🇮🇳

Proslulý svou analytickou hloubkou, vytříbeným pozičním citem a bohatými turnajovými zkušenostmi bude Ganguly patřit mezi klíčové osobnosti, které se letos vyplatí sledovat. 👀",,0,"02/03/2026 23:08",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid026Rc4PpA1LRGT3edc1w6gmZuWrn1FSVpeHxKcEjnvfd7SCzUwGAdBQgfCJ4TzQN3zl,0,0,Fotky,,,,,Dlouhodobě,818,484,,4,4,0,0,9,9,,,,,,,,
1415336873723325,100057410770738,"Prague International Chess Festival","That’s some arsenal for our Challengers! Another strong addition to the line-up is Thomas Beerdsen! Winner of the 2025 Karel Janeček Open is set to compete at the Prague International Chess Festival and this time, on the main stage! ♟️

He arrives full of confidence, aiming to rediscover his very best form and make the Gunners proud once again. 🔴 🔥

🇨🇿 Tohle už je pořádný arzenál pro turnaj Challengers! Další výraznou posilou startovního pole je Thomas Beerdsen! Vítěz Karel Janeček Openu 2025 se představí na Pražském šachovém festivalu a tentokrát na hlavní scéně! ♟️

Přijíždí plný sebevědomí, s cílem znovu najít svou nejlepší formu a opět šířit barvy Gunners po Praze. 🔴🔥",,0,"02/03/2026 14:29",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0DucB8SNY76K4NWWcXufeNMZfmGvAQX2GgyTuoMbrXAiojjiiem1L7Hou5pSqqFjQl,0,0,Fotky,,,,,Dlouhodobě,1001,561,,10,7,3,0,18,16,2,,,,,,,
1414450977145248,100057410770738,"Prague International Chess Festival","🏆 A champion worth waiting for. Congratulations to Nodirbek Abdusattorov on a magnificent victory at Tata Steel Chess Tournament! Wijk aan Zee once again delivered unforgettable battles and crowned a truly worthy winner.

And the story continues.♟️We are proud to welcome Nodirbek back for the Prague International Chess Festival, where he will take on his next challenge. See you soon! 🇨🇿🔥

🏆 Šampion, na kterého se vyplatí počkat. Gratulujeme Nodirbeku Abdusattorovovi k úžasnému vítězství na turnaji Tata Steel Chess! Wijk aan Zee znovu nabídlo nezapomenutelné bitvy a korunovalo skutečně zaslouženého vítěze.

A příběh pokračuje. ♟️ S hrdostí Nodirbeka brzy znovu přivítáme na Pražském šachovém festivalu, kde ho čeká další výzva. Těšíme se na viděnou! 🇨🇿🔥",,0,"02/02/2026 13:58",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0zsyt2xTjHVW9gV6oJraHd1xGy5VtKcEQ8TsszMRhr9CEhtJgKXvJ8NKhLXN6FeXWl,0,0,Fotky,,,,,Dlouhodobě,1126,643,,15,15,0,0,44,13,31,,,,,,,
1226249859484601,100057410770738,"Prague International Chess Festival","Prague International Chess Festival 2026",,0,"02/02/2026 09:38",N/A,https://www.facebook.com/events/1226249859484601/,0,0,Text,,,,,Dlouhodobě,,,38,,,,,,,,,,,,,,
1412790190644660,100057410770738,"Prague International Chess Festival","Vloni si svojí velkou šachovou premiéru na PICF užil herec Marek Adamczyk! 🫡👏 Letos za šachovnicí můžete potkat mistra světa v beachvolejbale Ondru Perušiče. 🏐👌 Dorazíte? 😎 Budeme se na vás těšit od 24.2. do 6.3. 2026 v hotelu Don Giovanni v Praze.

🇬🇧 Last year, Czech actor Marek Adamczyk enjoyed his chess debut at PICF! 🫡👏 This year, you can meet Czech beach volleyball player, world champion and Olympian Ondřej Perušič over the chessboard.🏐👌Will you join us? 😎

We’re looking forward to seeing you from February 24 to March 6 at the Don Giovanni Hotel in Prague.","Vloni si svojí velkou šachovou premiéru na PICF užil herec Marek Adamczyk! 🫡👏 Letos za šachovnicí můžete potkat mistra světa v beachvolejbale Ondru Perušiče. 🏐👌 Dorazíte? 😎 Budeme se na vás těšit od 24.2. do 6.3. 2026 v hotelu Don Giovanni v Praze.

🇬🇧 Last year, Czech actor Marek Adamczyk enjoyed his chess debut at PICF! 🫡👏 This year, you can meet Czech beach volleyball player, world champion and Olympian Ondřej Perušič over the chessboard.🏐👌Will you join us? 😎

We’re looking forward to seeing you from February 24 to March 6 at the Don Giovanni Hotel in Prague.",31,"01/31/2026 08:21",N/A,https://www.facebook.com/reel/1183294277121765/,0,0,Videa,,,,,Dlouhodobě,936,527,,31,28,0,3,12,12,,,,5254.129,6.262,0,0,0
1411685697421776,100057410770738,"Prague International Chess Festival","A 🇨🇿 trio ready to take on any challenge! The second performance group at Prague International Chess Festival will be strengthened by local players Štěpán Hrbek, Jáchym Němec and Václav Finěk. In front of the Prague crowd, they are sure to show their best form and fight for every point. 💪

👉 Who do you think will carry the Czech flag the highest at the tournament?

Náš 🇨🇿 trojlístek, který se postaví jakékoli výzvě! Druhou výkonnostní skupinu Challengers na Pražském šachovém festivalu posílí domácí hráči Štěpán Hrbek, Jáchym Němec a Václav Finěk. Před pražským publikem se jistě představí v té nejlepší formě a budou bojovat o každý bod. 💪

👉 Máte tip, kdo z nich vynese český prapor na turnaji nejvýš?",,0,"01/30/2026 02:16",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0L9rftgpyWYVynJfwx3VYCPub9ANzKZWPJ8idsgrtbtZJWZtKhZtb27ZTYCjHa6w2l,0,0,Fotky,,,,,Dlouhodobě,2786,1573,,44,39,0,5,216,60,156,,,,,,,
1410330347557311,100057410770738,"Prague International Chess Festival","Ambassadorem 8. ročníku Prague International Chess Festival je český beachvolejbalista, mistr světa a olympionik, ale také vášnivý šachista Ondřej Perušič! 🔥 Přijďte se podívat na unikátní šachovou akci, kde můžete Ondru potkat i za šachovnicí. 🏐♟️Těšíme se na vás!🤍🖤

🇬🇧 The ambassador of the 8th edition of the Prague International Chess Festival is a Czech beach volleyball player, world champion, and Olympian, and passionate chess enthusiast Ondřej Perušič! 🔥 Come and experience a unique chess event where you can meet Ondra Perušič, even over the chessboard. 🏐♟️ We look forward to seeing you! 🤍🖤","Ambassadorem 8. ročníku @[100057410770738:2048:Prague International Chess Festival] je český beachvolejbalista, mistr světa a olympionik, ale také vášnivý šachista Ondřej Perušič! 🔥 Přijďte se podívat na unikátní šachovou akci, kde můžete Ondru potkat i za šachovnicí. 🏐♟️Těšíme se na vás!🤍🖤

🇬🇧 The ambassador of the 8th edition of the Prague International Chess Festival is a Czech beach volleyball player, world champion, and Olympian, and passionate chess enthusiast Ondřej Perušič! 🔥 Come and experience a unique chess event where you can meet Ondra Perušič, even over the chessboard. 🏐♟️ We look forward to seeing you! 🤍🖤",47,"01/28/2026 11:42",N/A,https://www.facebook.com/reel/1217702409911350/,0,0,Videa,,,,,Dlouhodobě,833,632,,24,21,1,2,19,19,,,,6534.936,8.976,0,0,0
1409428844314128,100057410770738,"Prague International Chess Festival","♟️ A familiar name returns! 🇪🇸 Spanish grandmaster David Anton Guijarro is set to compete once again at the Prague International Chess Festival! The winner of the 2020 Tata Steel Challengers has long been established among the world’s top grandmasters, known for his fighting spirit and deep positional understanding. 

David knows Prague well and has left a lasting mark on the Festival in the past. We can’t wait to see him light up the tournament again this year! Welcome back to the capital, David! 👋

🇨🇿 ♟️ Známé jméno se vrací! 🇪🇸 Španělský velmistr David Antón Guijarro bude znovu hrát na Pražském šachovém festivalu! Vítěz turnaje Tata Steel Challengers 2020 už dlouhá léta patří mezi světovou špičku. Je známý svou bojovností a hlubokým citem pro pozici na šachovnici.

Praha mu rozhodně není cizí. Festivalu se už v minulosti zúčastnil a zanechal zde výraznou stopu. A my tušíme, že letos tomu nebude jinak. Vítej zpět v hlavním městě, Davide! 👋",,0,"01/27/2026 11:09",N/A,https://www.facebook.com/PragueChessFestival/posts/pfbid0VMZpDtaUcKdiw9m5kNG4EJJ8ememRST9TgJfUzx1XDfr9jBuXMatkDz5tGA8o3bul,0,0,Fotky,,,,,Dlouhodobě,936,506,,10,8,0,2,16,15,1,,,,,,,
1409322277658118,100057410770738,"Prague International Chess Festival","Prague International Chess Festival 2025 - Highlights","📹 Last year was unforgettable. Brilliant games, world-class stars, packed halls, and moments we’ll remember for a long time. Relive the atmosphere, the drama, and the magic of the @[100057410770738:2048:Prague International Chess Festival]. 

Now, we go again! Bigger, bolder, and even more exciting. Get ready. ♟️🔥

🇨🇿 📹 Minulý rok byl nezapomenutelný. Skvělé partie, světové hvězdy, zaplněné sály a momenty, na které budeme ještě dlouho vzpomínat. Připomeňte si atmosféru, drama a kouzlo Pražského šachového festivalu.

Za pár týdnů začínáme znovu! Budeme větší, odvážnější a ještě napínavější. Připravte své šachovnice. ♟️🔥",111,"01/27/2026 08:16",N/A,https://www.facebook.com/reel/944332641354627/,0,0,Videa,,,,,Dlouhodobě,848,667,,25,22,1,2,22,22,,,,8121.743,11.095,0,0,0
